lemma	uri	id_synset	UMR_id
cognomino	http://lila-erc.eu/data/id/lemma/97290	v#01030132	cognomino-02
cura	http://lila-erc.eu/data/id/lemma/97301	n#00654885	cura-01
cura	http://lila-erc.eu/data/id/lemma/97301	n#00658082	cura-02
cura	http://lila-erc.eu/data/id/lemma/97301	n#00720565	cura-03
cura	http://lila-erc.eu/data/id/lemma/97301	n#00795720	cura-04
cura	http://lila-erc.eu/data/id/lemma/97301	n#00829378	cura-05
cura	http://lila-erc.eu/data/id/lemma/97301	n#00917759	cura-06
cura	http://lila-erc.eu/data/id/lemma/97301	n#01124794	cura-07
cura	http://lila-erc.eu/data/id/lemma/97301	n#01133281	cura-08
cura	http://lila-erc.eu/data/id/lemma/97301	n#01134861	cura-09
cura	http://lila-erc.eu/data/id/lemma/97301	n#04663204	cura-10
cura	http://lila-erc.eu/data/id/lemma/97301	n#04663494	cura-11
cura	http://lila-erc.eu/data/id/lemma/97301	n#04664058	cura-12
cura	http://lila-erc.eu/data/id/lemma/97301	n#05615869	cura-13
cura	http://lila-erc.eu/data/id/lemma/97301	n#05650579	cura-14
cura	http://lila-erc.eu/data/id/lemma/97301	n#05813229	cura-15
cura	http://lila-erc.eu/data/id/lemma/97301	n#06362953	cura-16
cura	http://lila-erc.eu/data/id/lemma/97301	n#07504841	cura-17
cura	http://lila-erc.eu/data/id/lemma/97301	n#07505207	cura-18
cura	http://lila-erc.eu/data/id/lemma/97301	n#07523905	cura-19
cura	http://lila-erc.eu/data/id/lemma/97301	n#07524242	cura-20
cura	http://lila-erc.eu/data/id/lemma/97301	n#07524529	cura-21
cura	http://lila-erc.eu/data/id/lemma/97301	n#07543288	cura-22
cura	http://lila-erc.eu/data/id/lemma/97301	n#13491616	cura-23
cura	http://lila-erc.eu/data/id/lemma/97301	n#14476852	cura-24
curabilis	http://lila-erc.eu/data/id/lemma/97302	a#00651039	curabilis-01
curabilis	http://lila-erc.eu/data/id/lemma/97302	a#00994410	curabilis-02
curatio	http://lila-erc.eu/data/id/lemma/97306	n#00591523	curatio-01
curatio	http://lila-erc.eu/data/id/lemma/97306	n#00654885	curatio-02
curatio	http://lila-erc.eu/data/id/lemma/97306	n#00658082	curatio-03
curatio	http://lila-erc.eu/data/id/lemma/97306	n#00731222	curatio-04
curatio	http://lila-erc.eu/data/id/lemma/97306	n#00829378	curatio-05
curatio	http://lila-erc.eu/data/id/lemma/97306	n#01133281	curatio-06
curatio	http://lila-erc.eu/data/id/lemma/97306	n#01134861	curatio-07
curatio	http://lila-erc.eu/data/id/lemma/97306	n#01135529	curatio-08
curatio	http://lila-erc.eu/data/id/lemma/97306	n#08164585	curatio-09
curator	http://lila-erc.eu/data/id/lemma/97307	n#09614684	curator-01
curator	http://lila-erc.eu/data/id/lemma/97307	n#09821831	curator-02
curator	http://lila-erc.eu/data/id/lemma/97307	n#09983889	curator-03
curator	http://lila-erc.eu/data/id/lemma/97307	n#09984298	curator-04
curator	http://lila-erc.eu/data/id/lemma/97307	n#10388732	curator-05
curator	http://lila-erc.eu/data/id/lemma/97307	n#10676877	curator-06
curculio	http://lila-erc.eu/data/id/lemma/97313	n#02177972	curculio-01
curia	http://lila-erc.eu/data/id/lemma/97315	n#01230965	curia-01
curia	http://lila-erc.eu/data/id/lemma/97315	n#02750070	curia-02
curia	http://lila-erc.eu/data/id/lemma/97315	n#03120778	curia-03
curia	http://lila-erc.eu/data/id/lemma/97315	n#03386420	curia-04
curia	http://lila-erc.eu/data/id/lemma/97315	n#08161477	curia-05
curia	http://lila-erc.eu/data/id/lemma/97315	n#08220714	curia-06
curio	http://lila-erc.eu/data/id/lemma/97322	n#10171219	curio2-01
curio	http://lila-erc.eu/data/id/lemma/97322	n#10470779	curio2-02
caelibatus	http://lila-erc.eu/data/id/lemma/97333	n#13967507	caelibatus-01
commendo	http://lila-erc.eu/data/id/lemma/97334	v#00882395	commendo2-01
commendo	http://lila-erc.eu/data/id/lemma/97334	v#00882948	commendo2-02
commendo	http://lila-erc.eu/data/id/lemma/97334	v#00883112	commendo2-03
commendo	http://lila-erc.eu/data/id/lemma/97334	v#00887463	commendo2-04
commendo	http://lila-erc.eu/data/id/lemma/97334	v#01689169	commendo2-05
commendo	http://lila-erc.eu/data/id/lemma/97334	v#02348568	commendo2-06
commendo	http://lila-erc.eu/data/id/lemma/97334	v#02349212	commendo2-07
commendo	http://lila-erc.eu/data/id/lemma/97334	v#02356230	commendo2-08
curiositas	http://lila-erc.eu/data/id/lemma/97335	n#05682570	curiositas-01
curiositas	http://lila-erc.eu/data/id/lemma/97335	n#05683197	curiositas-02
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#00309021	curiosus-01
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#00519668	curiosus-02
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#00639230	curiosus-03
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#00664449	curiosus-04
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#00664879	curiosus-05
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#00665156	curiosus-06
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#00754107	curiosus-07
curiosus	http://lila-erc.eu/data/id/lemma/97337	a#01194483	curiosus-08
curis	http://lila-erc.eu/data/id/lemma/97338	n#04270891	curis-01
curo	http://lila-erc.eu/data/id/lemma/97341	v#00078760	curo-01
curo	http://lila-erc.eu/data/id/lemma/97341	v#00081725	curo-02
curo	http://lila-erc.eu/data/id/lemma/97341	v#00083809	curo-03
curo	http://lila-erc.eu/data/id/lemma/97341	v#00616670	curo-04
curo	http://lila-erc.eu/data/id/lemma/97341	v#00887463	curo-05
curo	http://lila-erc.eu/data/id/lemma/97341	v#01651293	curo-06
curo	http://lila-erc.eu/data/id/lemma/97341	v#01766748	curo-07
curo	http://lila-erc.eu/data/id/lemma/97341	v#01767163	curo-08
curo	http://lila-erc.eu/data/id/lemma/97341	v#01825237	curo-09
curo	http://lila-erc.eu/data/id/lemma/97341	v#02167435	curo-10
curo	http://lila-erc.eu/data/id/lemma/97341	v#02238770	curo-11
curo	http://lila-erc.eu/data/id/lemma/97341	v#02436349	curo-12
curo	http://lila-erc.eu/data/id/lemma/97341	v#02507464	curo-13
curo	http://lila-erc.eu/data/id/lemma/97341	v#02549847	curo-14
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#00038262	curriculum-01
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#00282613	curriculum-02
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#00293916	curriculum-03
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#03009111	curriculum-04
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#03009269	curriculum-05
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#04037625	curriculum-06
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#07458453	curriculum-07
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#08612049	curriculum-08
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#09387222	curriculum-09
curriculum	http://lila-erc.eu/data/id/lemma/97346	n#15201505	curriculum-10
curro	http://lila-erc.eu/data/id/lemma/97348	v#00001740	curro-01
curro	http://lila-erc.eu/data/id/lemma/97348	v#00438178	curro-02
curro	http://lila-erc.eu/data/id/lemma/97348	v#00459498	curro-03
curro	http://lila-erc.eu/data/id/lemma/97348	v#00539110	curro-04
curro	http://lila-erc.eu/data/id/lemma/97348	v#01086103	curro-05
curro	http://lila-erc.eu/data/id/lemma/97348	v#01842068	curro-06
curro	http://lila-erc.eu/data/id/lemma/97348	v#01887020	curro-07
curro	http://lila-erc.eu/data/id/lemma/97348	v#01894520	curro-08
curro	http://lila-erc.eu/data/id/lemma/97348	v#01926311	curro-09
curro	http://lila-erc.eu/data/id/lemma/97348	v#01926984	curro-10
curro	http://lila-erc.eu/data/id/lemma/97348	v#02058994	curro-11
curro	http://lila-erc.eu/data/id/lemma/97348	v#02066939	curro-12
curro	http://lila-erc.eu/data/id/lemma/97348	v#02684924	curro-13
curro	http://lila-erc.eu/data/id/lemma/97348	v#02685951	curro-14
curro	http://lila-erc.eu/data/id/lemma/97348	v#02720904	curro-15
cursim	http://lila-erc.eu/data/id/lemma/97353	r#00085811	cursim-01
cursim	http://lila-erc.eu/data/id/lemma/97353	r#00166375	cursim-02
cursim	http://lila-erc.eu/data/id/lemma/97353	r#00206479	cursim-03
cursim	http://lila-erc.eu/data/id/lemma/97353	r#00290935	cursim-04
cursor	http://lila-erc.eu/data/id/lemma/97358	n#09627117	cursor-01
cursor	http://lila-erc.eu/data/id/lemma/97358	n#10542888	cursor-02
curto	http://lila-erc.eu/data/id/lemma/97362	v#00151689	curto-01
curto	http://lila-erc.eu/data/id/lemma/97362	v#00243900	curto-02
curto	http://lila-erc.eu/data/id/lemma/97362	v#00362805	curto-03
curuamen	http://lila-erc.eu/data/id/lemma/97364	n#00405206	curuamen-01
curuamen	http://lila-erc.eu/data/id/lemma/97364	n#05072663	curuamen-02
curuamen	http://lila-erc.eu/data/id/lemma/97364	n#13896100	curuamen-03
curuitas	http://lila-erc.eu/data/id/lemma/97370	n#05072663	curuitas-01
curuo	http://lila-erc.eu/data/id/lemma/97372	v#02034671	curuo-01
curuo	http://lila-erc.eu/data/id/lemma/97372	v#02034986	curuo-02
curuo	http://lila-erc.eu/data/id/lemma/97372	v#02035919	curuo-03
curuor	http://lila-erc.eu/data/id/lemma/97373	n#05072663	curuor-01
curuus	http://lila-erc.eu/data/id/lemma/97374	a#01239199	curuus-01
curuus	http://lila-erc.eu/data/id/lemma/97374	a#02311544	curuus-02
curuus	http://lila-erc.eu/data/id/lemma/97374	a#02315002	curuus-03
curuus	http://lila-erc.eu/data/id/lemma/97374	a#02639064	curuus-04
curuatura	http://lila-erc.eu/data/id/lemma/97378	n#00405206	curuatura-01
curuatura	http://lila-erc.eu/data/id/lemma/97378	n#02829696	curuatura-02
curuatura	http://lila-erc.eu/data/id/lemma/97378	n#04523525	curuatura-03
curuatura	http://lila-erc.eu/data/id/lemma/97378	n#05072663	curuatura-04
curuatura	http://lila-erc.eu/data/id/lemma/97378	n#13907415	curuatura-05
cuspis	http://lila-erc.eu/data/id/lemma/97385	n#03594148	cuspis-01
cuspis	http://lila-erc.eu/data/id/lemma/97385	n#03974215	cuspis-02
cuspis	http://lila-erc.eu/data/id/lemma/97385	n#04270891	cuspis-03
cuspis	http://lila-erc.eu/data/id/lemma/97385	n#04280970	cuspis-04
cuspis	http://lila-erc.eu/data/id/lemma/97385	n#06822034	cuspis-05
cuspis	http://lila-erc.eu/data/id/lemma/97385	n#08663156	cuspis-06
cuspis	http://lila-erc.eu/data/id/lemma/97385	n#14297870	cuspis-07
custodia	http://lila-erc.eu/data/id/lemma/97390	n#00817680	custodia-01
custodia	http://lila-erc.eu/data/id/lemma/97390	n#00829378	custodia-02
custodia	http://lila-erc.eu/data/id/lemma/97390	n#00879759	custodia-03
custodia	http://lila-erc.eu/data/id/lemma/97390	n#00880662	custodia-04
custodia	http://lila-erc.eu/data/id/lemma/97390	n#01146576	custodia-05
custodia	http://lila-erc.eu/data/id/lemma/97390	n#01146768	custodia-06
custodia	http://lila-erc.eu/data/id/lemma/97390	n#01147347	custodia-07
custodia	http://lila-erc.eu/data/id/lemma/97390	n#04005630	custodia-08
custodia	http://lila-erc.eu/data/id/lemma/97390	n#08398036	custodia-09
custodia	http://lila-erc.eu/data/id/lemma/97390	n#10150071	custodia-10
custodia	http://lila-erc.eu/data/id/lemma/97390	n#10271216	custodia-11
custodia	http://lila-erc.eu/data/id/lemma/97390	n#10476086	custodia-12
custodia	http://lila-erc.eu/data/id/lemma/97390	n#15292502	custodia-13
custodio	http://lila-erc.eu/data/id/lemma/97393	v#01128193	custodio-01
custodio	http://lila-erc.eu/data/id/lemma/97393	v#01129337	custodio-02
custodio	http://lila-erc.eu/data/id/lemma/97393	v#02280132	custodio-03
custodio	http://lila-erc.eu/data/id/lemma/97393	v#02455407	custodio-04
custodio	http://lila-erc.eu/data/id/lemma/97393	v#02456031	custodio-05
custodio	http://lila-erc.eu/data/id/lemma/97393	v#02733122	custodio-06
custos	http://lila-erc.eu/data/id/lemma/97396	n#03094503	custos-01
custos	http://lila-erc.eu/data/id/lemma/97396	n#08215603	custos-02
custos	http://lila-erc.eu/data/id/lemma/97396	n#09614684	custos-03
custos	http://lila-erc.eu/data/id/lemma/97396	n#09863031	custos-04
custos	http://lila-erc.eu/data/id/lemma/97396	n#09984298	custos-05
custos	http://lila-erc.eu/data/id/lemma/97396	n#10149867	custos-06
custos	http://lila-erc.eu/data/id/lemma/97396	n#10150071	custos-07
custos	http://lila-erc.eu/data/id/lemma/97396	n#10219577	custos-08
custos	http://lila-erc.eu/data/id/lemma/97396	n#10388732	custos-09
custos	http://lila-erc.eu/data/id/lemma/97396	n#10642151	custos-10
custos	http://lila-erc.eu/data/id/lemma/97396	n#10770059	custos-11
cutis	http://lila-erc.eu/data/id/lemma/97401	n#01895735	cutis-01
cutis	http://lila-erc.eu/data/id/lemma/97401	n#03743761	cutis-02
cutis	http://lila-erc.eu/data/id/lemma/97401	n#04230093	cutis-03
cutis	http://lila-erc.eu/data/id/lemma/97401	n#04673965	cutis-04
cutis	http://lila-erc.eu/data/id/lemma/97401	n#05238282	cutis-05
cutis	http://lila-erc.eu/data/id/lemma/97401	n#05426243	cutis-06
cutis	http://lila-erc.eu/data/id/lemma/97401	n#14759275	cutis-07
cutis	http://lila-erc.eu/data/id/lemma/97401	n#14759722	cutis-08
cyclicus	http://lila-erc.eu/data/id/lemma/97422	a#00527744	cyclicus-01
cyclicus	http://lila-erc.eu/data/id/lemma/97422	a#00675701	cyclicus-02
cyclus	http://lila-erc.eu/data/id/lemma/97423	n#04768028	cyclus-01
cyclus	http://lila-erc.eu/data/id/lemma/97423	n#07342495	cyclus-02
cycnus	http://lila-erc.eu/data/id/lemma/97426	n#01858441	cycnus-01
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#00041899	comparatio2-01
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#00079018	comparatio2-02
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#00081572	comparatio2-03
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#00142665	comparatio2-04
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#00378985	comparatio2-05
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#00911048	comparatio2-06
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#01057200	comparatio2-07
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#01143040	comparatio2-08
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#03605915	comparatio2-09
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#04341686	comparatio2-10
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#05789089	comparatio2-11
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#05795044	comparatio2-12
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#07177924	comparatio2-13
comparatio	http://lila-erc.eu/data/id/lemma/97428	n#13853808	comparatio2-14
cylindratus	http://lila-erc.eu/data/id/lemma/97431	a#02045723	cylindratus-01
cylindrus	http://lila-erc.eu/data/id/lemma/97432	n#03596787	cylindrus-01
cylindrus	http://lila-erc.eu/data/id/lemma/97432	n#04310157	cylindrus-02
cylindrus	http://lila-erc.eu/data/id/lemma/97432	n#13865298	cylindrus-03
cymatium	http://lila-erc.eu/data/id/lemma/97439	n#03780392	cymatium-01
cymbalum	http://lila-erc.eu/data/id/lemma/97445	n#02801525	cymbalum-01
cymbalum	http://lila-erc.eu/data/id/lemma/97445	n#03157348	cymbalum-02
cymbium	http://lila-erc.eu/data/id/lemma/97446	n#02880940	cymbium-01
cymbium	http://lila-erc.eu/data/id/lemma/97446	n#03147509	cymbium-02
comparator	http://lila-erc.eu/data/id/lemma/97447	n#09617867	comparator-01
comparator	http://lila-erc.eu/data/id/lemma/97447	n#09885145	comparator-02
comparo	http://lila-erc.eu/data/id/lemma/97455	v#00273257	comparo2-01
comparo	http://lila-erc.eu/data/id/lemma/97455	v#00406243	comparo2-02
comparo	http://lila-erc.eu/data/id/lemma/97455	v#00406963	comparo2-03
comparo	http://lila-erc.eu/data/id/lemma/97455	v#01214265	comparo2-04
comparo	http://lila-erc.eu/data/id/lemma/97455	v#01463963	comparo2-05
comparo	http://lila-erc.eu/data/id/lemma/97455	v#01465921	comparo2-06
comparo	http://lila-erc.eu/data/id/lemma/97455	v#01496497	comparo2-07
comparo	http://lila-erc.eu/data/id/lemma/97455	v#01648126	comparo2-08
comparo	http://lila-erc.eu/data/id/lemma/97455	v#01651444	comparo2-09
comparo	http://lila-erc.eu/data/id/lemma/97455	v#02207206	comparo2-10
comparo	http://lila-erc.eu/data/id/lemma/97455	v#02210855	comparo2-11
comparo	http://lila-erc.eu/data/id/lemma/97455	v#02238770	comparo2-12
comparo	http://lila-erc.eu/data/id/lemma/97455	v#02327200	comparo2-13
comparo	http://lila-erc.eu/data/id/lemma/97455	v#02427103	comparo2-14
comparo	http://lila-erc.eu/data/id/lemma/97455	v#02526085	comparo2-15
conspiro	http://lila-erc.eu/data/id/lemma/97480	v#00706975	conspiro-01
conspiro	http://lila-erc.eu/data/id/lemma/97480	v#00707624	conspiro-02
conspiro	http://lila-erc.eu/data/id/lemma/97480	v#02700104	conspiro-03
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#01081628	conuersatio2-01
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#01220984	conuersatio2-02
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#04655442	conuersatio2-03
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#04897762	conuersatio2-04
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#05817145	conuersatio2-05
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#07134445	conuersatio2-06
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#07296428	conuersatio2-07
conuersatio	http://lila-erc.eu/data/id/lemma/97496	n#07424109	conuersatio2-08
conuictio	http://lila-erc.eu/data/id/lemma/97499	n#00521562	conuictio2-01
conuictio	http://lila-erc.eu/data/id/lemma/97499	n#05824739	conuictio2-02
cyprus	http://lila-erc.eu/data/id/lemma/97501	n#12307756	cyprus-01
corneolus	http://lila-erc.eu/data/id/lemma/97510	a#01150915	corneolus2-01
corneolus	http://lila-erc.eu/data/id/lemma/97510	a#01151452	corneolus2-02
cortina	http://lila-erc.eu/data/id/lemma/97512	n#02939185	cortina2-01
cortina	http://lila-erc.eu/data/id/lemma/97512	n#04523525	cortina2-02
cortina	http://lila-erc.eu/data/id/lemma/97512	n#04531098	cortina2-03
cortina	http://lila-erc.eu/data/id/lemma/97512	n#08521267	cortina2-04
cortina	http://lila-erc.eu/data/id/lemma/97512	n#13873917	cortina2-05
croco	http://lila-erc.eu/data/id/lemma/97513	v#01064401	croco2-01
cramum	http://lila-erc.eu/data/id/lemma/97517	n#07847198	cramum-01
currus	http://lila-erc.eu/data/id/lemma/97523	n#02858304	currus-01
currus	http://lila-erc.eu/data/id/lemma/97523	n#02970849	currus-02
currus	http://lila-erc.eu/data/id/lemma/97523	n#03009111	currus-03
currus	http://lila-erc.eu/data/id/lemma/97523	n#03009269	currus-04
currus	http://lila-erc.eu/data/id/lemma/97523	n#04543924	currus-05
currus	http://lila-erc.eu/data/id/lemma/97523	n#07473441	currus-06
condenseo	http://lila-erc.eu/data/id/lemma/97526	v#01389329	condenseo-01
consessus	http://lila-erc.eu/data/id/lemma/97532	n#01014066	consessus-01
consessus	http://lila-erc.eu/data/id/lemma/97532	n#01229938	consessus-02
consessus	http://lila-erc.eu/data/id/lemma/97532	n#01230965	consessus-03
consessus	http://lila-erc.eu/data/id/lemma/97532	n#07951464	consessus-04
consessus	http://lila-erc.eu/data/id/lemma/97532	n#08163792	consessus-05
consessus	http://lila-erc.eu/data/id/lemma/97532	n#08182379	consessus-06
consessus	http://lila-erc.eu/data/id/lemma/97532	n#08221897	consessus-07
consessus	http://lila-erc.eu/data/id/lemma/97532	n#08307589	consessus-08
consessus	http://lila-erc.eu/data/id/lemma/97532	n#08329453	consessus-09
consessus	http://lila-erc.eu/data/id/lemma/97532	n#08647616	consessus-10
consido	http://lila-erc.eu/data/id/lemma/97533	v#00232956	consido-01
consido	http://lila-erc.eu/data/id/lemma/97533	v#00413876	consido-02
consido	http://lila-erc.eu/data/id/lemma/97533	v#00415398	consido-03
consido	http://lila-erc.eu/data/id/lemma/97533	v#00539338	consido-04
consido	http://lila-erc.eu/data/id/lemma/97533	v#01543123	consido-05
consido	http://lila-erc.eu/data/id/lemma/97533	v#01971929	consido-06
consido	http://lila-erc.eu/data/id/lemma/97533	v#01978576	consido-07
consido	http://lila-erc.eu/data/id/lemma/97533	v#01978700	consido-08
consido	http://lila-erc.eu/data/id/lemma/97533	v#01984902	consido-09
consido	http://lila-erc.eu/data/id/lemma/97533	v#01985923	consido-10
consido	http://lila-erc.eu/data/id/lemma/97533	v#01986185	consido-11
consido	http://lila-erc.eu/data/id/lemma/97533	v#01987058	consido-12
consido	http://lila-erc.eu/data/id/lemma/97533	v#01988458	consido-13
consido	http://lila-erc.eu/data/id/lemma/97533	v#01988886	consido-14
consido	http://lila-erc.eu/data/id/lemma/97533	v#01989053	consido-15
consido	http://lila-erc.eu/data/id/lemma/97533	v#02039679	consido-16
consido	http://lila-erc.eu/data/id/lemma/97533	v#02041877	consido-17
consido	http://lila-erc.eu/data/id/lemma/97533	v#02190188	consido-18
consido	http://lila-erc.eu/data/id/lemma/97533	v#02653996	consido-19
consigno	http://lila-erc.eu/data/id/lemma/97537	v#00889229	consigno-01
consigno	http://lila-erc.eu/data/id/lemma/97537	v#00996485	consigno-02
consigno	http://lila-erc.eu/data/id/lemma/97537	v#01356582	consigno-03
consiliator	http://lila-erc.eu/data/id/lemma/97543	n#09774266	consiliator-01
consiliator	http://lila-erc.eu/data/id/lemma/97543	n#09968845	consiliator-02
conspectio	http://lila-erc.eu/data/id/lemma/97545	n#05623818	conspectio-01
conspectio	http://lila-erc.eu/data/id/lemma/97545	n#05654362	conspectio-02
conspectio	http://lila-erc.eu/data/id/lemma/97545	n#05933246	conspectio-03
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#00035189	consummatio-01
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#00061598	consummatio-02
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#00211110	consummatio-03
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#00363788	consummatio-04
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#00372013	consummatio-05
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#00381680	consummatio-06
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#05861067	consummatio-07
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#06467007	consummatio-08
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#07292694	consummatio-09
consummatio	http://lila-erc.eu/data/id/lemma/97548	n#07951464	consummatio-10
consummo	http://lila-erc.eu/data/id/lemma/97551	v#00243124	consummo-01
consummo	http://lila-erc.eu/data/id/lemma/97551	v#00352826	consummo-02
consummo	http://lila-erc.eu/data/id/lemma/97551	v#00455750	consummo-03
consummo	http://lila-erc.eu/data/id/lemma/97551	v#00473572	consummo-04
consummo	http://lila-erc.eu/data/id/lemma/97551	v#00484166	consummo-05
consummo	http://lila-erc.eu/data/id/lemma/97551	v#00640828	consummo-06
consummo	http://lila-erc.eu/data/id/lemma/97551	v#00949288	consummo-07
consummo	http://lila-erc.eu/data/id/lemma/97551	v#01640855	consummo-08
consumptio	http://lila-erc.eu/data/id/lemma/97552	n#00356367	consumptio-01
copiositas	http://lila-erc.eu/data/id/lemma/97553	n#05115040	copiositas-01
copiositas	http://lila-erc.eu/data/id/lemma/97553	n#05146471	copiositas-02
claudo	http://lila-erc.eu/data/id/lemma/97555	v#00235368	claudo2-01
claudo	http://lila-erc.eu/data/id/lemma/97555	v#00352558	claudo2-02
claudo	http://lila-erc.eu/data/id/lemma/97555	v#00354452	claudo2-03
claudo	http://lila-erc.eu/data/id/lemma/97555	v#00455750	claudo2-04
claudo	http://lila-erc.eu/data/id/lemma/97555	v#00484166	claudo2-05
claudo	http://lila-erc.eu/data/id/lemma/97555	v#00715074	claudo2-06
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01126961	claudo2-07
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01127411	claudo2-08
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01301410	claudo2-09
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01345109	claudo2-10
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01476483	claudo2-11
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01477394	claudo2-12
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01478002	claudo2-13
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01478423	claudo2-14
claudo	http://lila-erc.eu/data/id/lemma/97555	v#01580467	claudo2-15
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02144835	claudo2-16
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02423762	claudo2-17
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02426395	claudo2-18
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02449340	claudo2-19
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02557199	claudo2-20
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02563724	claudo2-21
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02609764	claudo2-22
claudo	http://lila-erc.eu/data/id/lemma/97555	v#02711114	claudo2-23
clausura	http://lila-erc.eu/data/id/lemma/97556	n#02788689	clausura-01
clausura	http://lila-erc.eu/data/id/lemma/97556	n#02865665	clausura-02
clausura	http://lila-erc.eu/data/id/lemma/97556	n#02865931	clausura-03
clausura	http://lila-erc.eu/data/id/lemma/97556	n#02980441	clausura-04
clausura	http://lila-erc.eu/data/id/lemma/97556	n#03386011	clausura-05
clausura	http://lila-erc.eu/data/id/lemma/97556	n#03682487	clausura-06
clericus	http://lila-erc.eu/data/id/lemma/97557	n#09927451	clericus-01
clericus	http://lila-erc.eu/data/id/lemma/97557	n#09928136	clericus-02
clericus	http://lila-erc.eu/data/id/lemma/97557	n#10470779	clericus-03
clericus	http://lila-erc.eu/data/id/lemma/97557	n#10471250	clericus-04
cluo	http://lila-erc.eu/data/id/lemma/97559	v#00475647	cluo2-01
coctor	http://lila-erc.eu/data/id/lemma/97568	n#09963320	coctor-01
codia	http://lila-erc.eu/data/id/lemma/97572	n#11900058	codia-01
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#06359877	codicillus-01
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#06504462	codicillus-02
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#06513366	codicillus-03
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#06539770	codicillus-04
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#06544657	codicillus-05
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#06626286	codicillus-06
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#14942762	codicillus-07
codicillus	http://lila-erc.eu/data/id/lemma/97575	n#14951110	codicillus-08
commalliolo	http://lila-erc.eu/data/id/lemma/97587	v#01296462	commalliolo-01
commalliolo	http://lila-erc.eu/data/id/lemma/97587	v#01595830	commalliolo-02
commodulum	http://lila-erc.eu/data/id/lemma/97590	r#00139508	commodulum-01
compago	http://lila-erc.eu/data/id/lemma/97591	n#00145218	compago-01
compago	http://lila-erc.eu/data/id/lemma/97591	n#03391770	compago-02
compago	http://lila-erc.eu/data/id/lemma/97591	n#04341686	compago-03
